N,integral
44870,18.7889
44871,18.7435
44872,18.7156
44873,18.744
44874,18.8479
44875,18.7065
44876,18.6721
44877,18.7616
44878,18.6661
44879,18.7786
44880,18.7585
44881,18.8186
44882,18.7367
44883,18.8061
44884,18.7354
44885,18.8329
44886,18.812
44887,18.768
44888,18.7876
44889,18.7188
44890,18.8567
44891,18.7927
44892,18.7796
44893,18.8101
44894,18.6565
44895,18.7531
44896,18.7403
44897,18.7346
44898,18.8396
44899,18.8037
44900,18.7539
44901,18.7052
44902,18.7746
44903,18.7777
44904,18.7748
44905,18.7252
44906,18.7869
44907,18.7382
44908,18.7711
44909,18.8046
44910,18.7081
44911,18.7993
44912,18.7573
44913,18.7398
44914,18.7528
44915,18.675
44916,18.7644
44917,18.7159
44918,18.7177
44919,18.8334
44920,18.8156
44921,18.8228
44922,18.6639
44923,18.7019
44924,18.6842
44925,18.8018
44926,18.8999
44927,18.8243
44928,18.803
44929,18.7216
44930,18.794
44931,18.7569
44932,18.668
44933,18.7894
44934,18.7026
44935,18.7056
44936,18.7107
44937,18.7801
44938,18.746
44939,18.6696
44940,18.7615
44941,18.734
44942,18.7732
44943,18.7853
44944,18.8647
44945,18.7376
44946,18.6948
44947,18.6923
44948,18.7395
44949,18.6978
44950,18.7354
44951,18.7675
44952,18.7518
44953,18.6386
44954,18.7277
44955,18.6847
44956,18.7358
44957,18.8412
44958,18.7464
44959,18.714
44960,18.7501
44961,18.7392
44962,18.7461
44963,18.698
44964,18.7772
44965,18.7303
44966,18.71
44967,18.8034
44968,18.8725
44969,18.7364
44970,18.8442
44971,18.6913
44972,18.7746
44973,18.7512
44974,18.7672
44975,18.7158
44976,18.5948
44977,18.7502
44978,18.6521
44979,18.8954
44980,18.7608
44981,18.6927
44982,18.7482
44983,18.6601
44984,18.7881
44985,18.6867
44986,18.7562
44987,18.6528
44988,18.6824
44989,18.6963
44990,18.69
44991,18.7971
44992,18.8294
44993,18.9041
44994,18.6918
44995,18.7455
44996,18.7555
44997,18.7937
44998,18.7164
44999,18.6167
45000,18.7273
45001,18.7389
45002,18.7828
45003,18.8502
45004,18.8059
45005,18.6503
45006,18.868
45007,18.6548
45008,18.7033
45009,18.7366
45010,18.7394
45011,18.6986
45012,18.7959
45013,18.7925
45014,18.8387
45015,18.6738
45016,18.7838
45017,18.7315
45018,18.7031
45019,18.7358
45020,18.6937
45021,18.7782
45022,18.7476
45023,18.7458
45024,18.8363
45025,18.6484
45026,18.8102
45027,18.7162
45028,18.7747
45029,18.6332
45030,18.7777
45031,18.7287
45032,18.647
45033,18.7762
45034,18.7326
45035,18.7402
45036,18.6972
45037,18.6632
45038,18.6672
45039,18.8306
45040,18.7687
45041,18.8321
45042,18.8134
45043,18.7073
45044,18.8567
45045,18.6716
45046,18.6713
45047,18.7658
45048,18.6708
45049,18.7174
45050,18.7491
45051,18.7983
45052,18.6143
45053,18.6695
45054,18.7086
45055,18.7591
45056,18.6769
45057,18.7546
45058,18.6562
45059,18.8623
45060,18.774
45061,18.7476
45062,18.9733
45063,18.6277
45064,18.7475
45065,18.6701
45066,18.7437
45067,18.7734
45068,18.7336
45069,18.7626
45070,18.7864
45071,18.727
45072,18.7908
45073,18.7679
45074,18.8074
45075,18.8679
45076,18.7174
45077,18.7658
45078,18.7137
45079,18.7136
45080,18.7368
45081,18.6643
45082,18.816
45083,18.8649
45084,18.6108
45085,18.8368
45086,18.796
45087,18.7596
45088,18.8919
45089,18.7225
45090,18.8028
45091,18.7141
45092,18.869
45093,18.8725
45094,18.6886
45095,18.7504
45096,18.7473
45097,18.7234
45098,18.7579
45099,18.8762
45100,18.7232
45101,18.7509
45102,18.7477
45103,18.7544
45104,18.7326
45105,18.7574
45106,18.7667
45107,18.7767
45108,18.7659
45109,18.8297
45110,18.6878
45111,18.7493
45112,18.8178
45113,18.6572
45114,18.7459
45115,18.7607
45116,18.7765
45117,18.6905
45118,18.6565
45119,18.8084
45120,18.7688
45121,18.8408
45122,18.7793
45123,18.7496
45124,18.7155
45125,18.736
45126,18.7025
45127,18.8553
45128,18.7561
45129,18.7499
45130,18.7339
45131,18.7391
45132,18.725
45133,18.7441
45134,18.8552
45135,18.8194
45136,18.7311
45137,18.8273
45138,18.6891
45139,18.7758
45140,18.6442
45141,18.7163
45142,18.718
45143,18.7337
45144,18.7369
45145,18.7567
45146,18.8166
45147,18.7237
45148,18.6134
45149,18.919
45150,18.8039
45151,18.9826
45152,18.6771
45153,18.8392
45154,18.7725
45155,18.7647
45156,18.8219
45157,18.6095
45158,18.7214
45159,18.8108
45160,18.7618
45161,18.7523
45162,18.8256
45163,18.7793
45164,18.6082
45165,18.833
45166,18.7938
45167,18.8601
45168,18.7863
45169,18.8081
45170,18.6878
45171,18.7322
45172,18.5918
45173,18.8059
45174,18.7904
45175,18.7377
45176,18.8402
45177,18.7838
45178,18.7443
45179,18.7097
45180,18.7482
45181,18.8602
45182,18.6921
45183,18.8159
45184,18.8702
45185,18.7865
45186,18.7572
45187,18.66
45188,18.7304
45189,18.8106
45190,18.7445
45191,18.7056
45192,18.7863
45193,18.6478
45194,18.6738
45195,18.7625
45196,18.7358
45197,18.7972
45198,18.7031
45199,18.7907
45200,18.7587
45201,18.7759
45202,18.6638
45203,18.8779
45204,18.7738
45205,18.7164
45206,18.735
45207,18.742
45208,18.7087
45209,18.6779
45210,18.6546
45211,18.7655
45212,18.7019
45213,18.7127
45214,18.7513
45215,18.7588
45216,18.7492
45217,18.7333
45218,18.6537
45219,18.7605
45220,18.8001
45221,18.6892
45222,18.8505
45223,18.7442
45224,18.6841
45225,18.8421
45226,18.7456
45227,18.7308
45228,18.844
45229,18.7166
45230,18.765
45231,18.6788
45232,18.7949
45233,18.8329
45234,18.7654
45235,18.7138
45236,18.6239
45237,18.6246
45238,18.787
45239,18.7975
45240,18.7497
45241,18.734
45242,18.7601
45243,18.6074
45244,18.6709
45245,18.7765
45246,18.6244
45247,18.7504
45248,18.7835
45249,18.7726
45250,18.8252
45251,18.7958
45252,18.7531
45253,18.699
45254,18.851
45255,18.7094
45256,18.7483
45257,18.7214
45258,18.7529
45259,18.7212
45260,18.7862
45261,18.8608
45262,18.7975
45263,18.7429
45264,18.6828
45265,18.7422
45266,18.6336
45267,18.652
45268,18.6836
45269,18.6794
45270,18.8009
45271,18.7468
45272,18.7636
45273,18.7109
45274,18.6906
45275,18.7366
45276,18.6978
45277,18.7566
45278,18.7618
45279,18.6636
45280,18.6748
45281,18.7653
45282,18.6688
45283,18.7643
45284,18.7694
45285,18.6723
45286,18.7255
45287,18.7643
45288,18.6972
45289,18.8052
45290,18.8282
45291,18.7295
45292,18.7117
45293,18.7117
45294,18.7026
45295,18.8623
45296,18.6935
45297,18.7598
45298,18.7707
45299,18.8373
45300,18.6883
45301,18.8363
45302,18.7275
45303,18.7633
45304,18.7453
45305,18.7067
45306,18.7977
45307,18.7822
45308,18.7267
45309,18.8312
45310,18.8012
45311,18.7156
45312,18.7732
45313,18.7459
45314,18.7572
45315,18.906
45316,18.7723
45317,18.7402
45318,18.7223
45319,18.7763
45320,18.7386
45321,18.7571
45322,18.786
45323,18.7879
45324,18.7495
45325,18.7597
45326,18.8203
45327,18.7895
45328,18.7087
45329,18.7573
45330,18.748
45331,18.7954
45332,18.8107
45333,18.7656
45334,18.6154
45335,18.8098
45336,18.7639
45337,18.895
45338,18.7651
45339,18.7759
45340,18.6556
45341,18.8252
45342,18.6844
45343,18.7834
45344,18.6702
45345,18.6882
45346,18.577
45347,18.737
45348,18.7693
45349,18.6802
45350,18.7618
45351,18.7275
45352,18.7811
45353,18.7564
45354,18.7437
45355,18.6584
45356,18.7613
45357,18.7952
45358,18.7204
45359,18.7777
45360,18.7661
45361,18.799
45362,18.6567
45363,18.7994
45364,18.9135
45365,18.5998
45366,18.6459
45367,18.8141
45368,18.7234
45369,18.7801
45370,18.845
45371,18.7676
45372,18.7532
45373,18.751
45374,18.7263
45375,18.7732
45376,18.7184
45377,18.8398
45378,18.8119
45379,18.6614
45380,18.7908
45381,18.7897
45382,18.8197
45383,18.7798
45384,18.8406
45385,18.6965
45386,18.7627
45387,18.8034
45388,18.8279
45389,18.8517
45390,18.6784
45391,18.8508
45392,18.8127
45393,18.7937
45394,18.7196
45395,18.6446
45396,18.6723
45397,18.7387
45398,18.6414
45399,18.7492
45400,18.7551
45401,18.7309
45402,18.8085
45403,18.7594
45404,18.788
45405,18.9664
45406,18.8247
45407,18.7622
45408,18.7931
45409,18.7303
45410,18.7676
45411,18.7321
45412,18.7945
45413,18.7544
45414,18.6752
45415,18.7229
45416,18.7158
45417,18.7028
45418,18.6489
45419,18.6636
45420,18.7543
45421,18.7722
45422,18.8495
45423,18.7545
45424,18.7389
45425,18.6799
45426,18.7798
45427,18.7468
45428,18.8294
45429,18.7761
45430,18.7499
45431,18.7828
45432,18.7885
45433,18.8391
45434,18.788
45435,18.7373
45436,18.8189
45437,18.7281
45438,18.6585
45439,18.7419
45440,18.6743
45441,18.7683
45442,18.8089
45443,18.7293
45444,18.8534
45445,18.7797
45446,18.8038
45447,18.7899
45448,18.6659
45449,18.7501
45450,18.793
45451,18.6884
45452,18.7065
45453,18.7147
45454,18.7621
45455,18.7169
45456,18.8415
45457,18.8069
45458,18.6804
45459,18.7807
45460,18.8061
45461,18.7344
45462,18.838
45463,18.8002
45464,18.7722
45465,18.8497
45466,18.9183
45467,18.74
45468,18.8184
45469,18.7149
45470,18.7797
45471,18.7565
45472,18.826
45473,18.6827
45474,18.676
45475,18.7596
45476,18.7479
45477,18.8354
45478,18.7952
45479,18.641
45480,18.7946
45481,18.7609
45482,18.6333
45483,18.8111
45484,18.8285
45485,18.7917
45486,18.8025
45487,18.6921
45488,18.8478
45489,18.8256
45490,18.7884
45491,18.6157
45492,18.7713
45493,18.8306
45494,18.597
45495,18.8145
45496,18.662
45497,18.8199
45498,18.6346
45499,18.5957
45500,18.7276
45501,18.6842
45502,18.7902
45503,18.6325
45504,18.8352
45505,18.7811
45506,18.6742
45507,18.7628
45508,18.7958
45509,18.7762
45510,18.6397
45511,18.8114
45512,18.6968
45513,18.637
45514,18.7829
45515,18.6724
45516,18.7924
45517,18.7576
45518,18.7718
45519,18.7241
45520,18.7795
45521,18.7172
45522,18.6726
45523,18.6665
45524,18.6559
45525,18.7664
45526,18.771
45527,18.7107
45528,18.8744
45529,18.7569
45530,18.6806
45531,18.7844
45532,18.8404
45533,18.7957
45534,18.6584
45535,18.6862
45536,18.768
45537,18.7615
45538,18.7215
45539,18.755
45540,18.7273
45541,18.6954
45542,18.7231
45543,18.7116
45544,18.6905
45545,18.7046
45546,18.7776
45547,18.6799
45548,18.7407
45549,18.7744
45550,18.7943
45551,18.7083
45552,18.8492
45553,18.7625
45554,18.6248
45555,18.7173
45556,18.7918
45557,18.8538
45558,18.7323
45559,18.7121
45560,18.8905
45561,18.7378
45562,18.7267
45563,18.7748
45564,18.8059
45565,18.7597
45566,18.6245
45567,18.7407
45568,18.7569
45569,18.7478
45570,18.7638
45571,18.6464
45572,18.7233
45573,18.6983
45574,18.7398
45575,18.816
45576,18.6962
45577,18.7548
45578,18.6526
45579,18.7792
45580,18.717
45581,18.6986
45582,18.7192
45583,18.8268
45584,18.771
45585,18.7166
45586,18.7547
45587,18.7945
45588,18.7754
45589,18.7338
45590,18.7677
45591,18.7933
45592,18.7318
45593,18.77
45594,18.6898
45595,18.74
45596,18.8012
45597,18.715
45598,18.8535
45599,18.7237
45600,18.7629
45601,18.7928
45602,18.8102
45603,18.719
45604,18.699
45605,18.8323
45606,18.7556
45607,18.7759
45608,18.7743
45609,18.687
45610,18.8673
45611,18.8419
45612,18.814
45613,18.7603
45614,18.809
45615,18.7242
45616,18.7855
45617,18.7342
45618,18.7841
45619,18.6778
45620,18.8165
45621,18.8251
45622,18.6888
45623,18.6736
45624,18.8743
45625,18.7688
45626,18.7508
45627,18.8288
45628,18.6674
45629,18.7832
45630,18.7703
45631,18.7304
45632,18.7288
45633,18.8147
45634,18.7066
45635,18.8418
45636,18.7889
45637,18.7349
45638,18.7475
45639,18.6288
45640,18.7482
45641,18.8623
45642,18.7719
45643,18.7172
45644,18.7378
45645,18.7858
45646,18.6583
45647,18.8019
45648,18.6237
45649,18.6271
45650,18.7808
45651,18.7345
45652,18.7687
45653,18.7131
45654,18.7452
45655,18.7933
45656,18.8291
45657,18.7902
45658,18.8684
45659,18.7567
45660,18.7688
45661,18.8695
45662,18.7184
45663,18.7502
45664,18.7955
45665,18.8475
45666,18.7298
45667,18.7464
45668,18.7129
45669,18.7515
45670,18.772
45671,18.7139
45672,18.7174
45673,18.9018
45674,18.7238
45675,18.6888
45676,18.7394
45677,18.6798
45678,18.6538
45679,18.6571
45680,18.7955
45681,18.7357
45682,18.8455
45683,18.7628
45684,18.7434
45685,18.7147
45686,18.6531
45687,18.8025
45688,18.8141
45689,18.7214
45690,18.705
45691,18.7818
45692,18.6337
45693,18.8176
45694,18.7904
45695,18.7945
45696,18.6783
45697,18.7156
45698,18.7844
45699,18.7471
45700,18.7031
45701,18.7804
45702,18.713
45703,18.7369
45704,18.8285
45705,18.7992
45706,18.8311
45707,18.6894
45708,18.8537
45709,18.6684
45710,18.683
45711,18.7616
45712,18.791
45713,18.7779
45714,18.726
45715,18.7352
45716,18.746
45717,18.8517
45718,18.6796
45719,18.6308
45720,18.7334
45721,18.8517
45722,18.8428
45723,18.8268
45724,18.5762
45725,18.7037
45726,18.7722
45727,18.7174
45728,18.6943
45729,18.7537
45730,18.7516
45731,18.6725
45732,18.7998
45733,18.6908
45734,18.615
45735,18.8084
45736,18.8384
45737,18.7561
45738,18.8147
45739,18.8193
45740,18.7893
45741,18.7191
45742,18.7651
45743,18.7234
45744,18.6918
45745,18.8198
45746,18.7555
45747,18.6886
45748,18.7939
45749,18.8255
45750,18.7808
45751,18.6291
45752,18.8244
45753,18.6732
45754,18.7626
45755,18.7842
45756,18.6665
45757,18.7209
45758,18.7569
45759,18.8387
45760,18.7421
45761,18.7871
45762,18.7258
45763,18.8496
45764,18.8057
45765,18.804
45766,18.6312
45767,18.6728
45768,18.6914
45769,18.6685
45770,18.723
45771,18.7997
45772,18.7554
45773,18.6445
45774,18.7197
45775,18.7525
45776,18.7423
45777,18.716
45778,18.7211
45779,18.8516
45780,18.7494
45781,18.7683
45782,18.7744
45783,18.7231
45784,18.8062
45785,18.7358
45786,18.7358
45787,18.7967
45788,18.7882
45789,18.7146
45790,18.8266
45791,18.6863
45792,18.7213
45793,18.8875
45794,18.7495
45795,18.8485
45796,18.8084
45797,18.7765
45798,18.7711
45799,18.8027
45800,18.7865
45801,18.8129
45802,18.8613
45803,18.674
45804,18.8476
45805,18.7167
45806,18.8541
45807,18.7431
45808,18.7164
45809,18.7689
45810,18.7717
45811,18.7788
45812,18.6952
45813,18.7542
45814,18.8221
45815,18.7359
45816,18.7371
45817,18.7761
45818,18.8012
45819,18.7489
45820,18.7575
45821,18.6795
45822,18.7283
45823,18.8004
45824,18.678
45825,18.7594
45826,18.7421
45827,18.7531
45828,18.7492
45829,18.7561
45830,18.76
45831,18.7021
45832,18.7955
45833,18.7785
45834,18.8182
45835,18.75
45836,18.6774
45837,18.7226
45838,18.726
45839,18.7588
45840,18.8191
45841,18.7076
45842,18.8066
45843,18.7024
45844,18.7759
45845,18.6234
45846,18.6109
45847,18.7569
45848,18.7963
45849,18.7647
45850,18.6168
45851,18.7188
45852,18.7294
45853,18.7109
45854,18.7658
45855,18.7876
45856,18.7146
45857,18.7474
45858,18.7848
45859,18.7649
45860,18.6726
45861,18.8637
45862,18.8531
45863,18.7621
45864,18.7222
45865,18.7835
45866,18.7133
45867,18.7255
45868,18.82
45869,18.6386
45870,18.6919
45871,18.6701
45872,18.8153
45873,18.7427
45874,18.7326
45875,18.7851
45876,18.8253
45877,18.7885
45878,18.7624
45879,18.7853
45880,18.6386
45881,18.7253
45882,18.857
45883,18.7546
45884,18.7888
45885,18.8077
45886,18.7779
45887,18.7697
45888,18.6627
45889,18.7411
45890,18.6946
45891,18.7127
45892,18.8003
45893,18.8462
45894,18.8536
45895,18.7161
45896,18.6815
45897,18.7879
45898,18.6617
45899,18.7535
45900,18.785
45901,18.7329
45902,18.7236
45903,18.6264
45904,18.7658
45905,18.6957
45906,18.6788
45907,18.8446
45908,18.7253
45909,18.8185
45910,18.7393
45911,18.8226
45912,18.8152
45913,18.7577
45914,18.5781
45915,18.7701
45916,18.7765
45917,18.7593
45918,18.7769
45919,18.9191
45920,18.8803
45921,18.7276
45922,18.7687
45923,18.7235
45924,18.6373
45925,18.7156
45926,18.7649
45927,18.7589
45928,18.7435
45929,18.7656
45930,18.723
45931,18.7127
45932,18.7454
45933,18.7018
45934,18.8108
45935,18.7981
45936,18.6771
45937,18.7627
45938,18.7847
45939,18.8016
45940,18.7465
45941,18.7727
45942,18.8616
45943,18.819
45944,18.7006
45945,18.7699
45946,18.745
45947,18.8133
45948,18.7152
45949,18.8199
45950,18.7725
45951,18.9116
45952,18.759
45953,18.6977
45954,18.7049
45955,18.6985
45956,18.8208
45957,18.7913
45958,18.7693
45959,18.7205
45960,18.7963
45961,18.6672
45962,18.7263
45963,18.7938
45964,18.7319
45965,18.8283
45966,18.7899
45967,18.6768
45968,18.8758
45969,18.6593
45970,18.6884
45971,18.769
45972,18.8477
45973,18.7936
45974,18.6856
45975,18.6466
45976,18.7256
45977,18.6387
45978,18.7024
45979,18.8461
45980,18.8003
45981,18.7934
45982,18.8008
45983,18.7478
45984,18.7531
45985,18.7797
45986,18.7886
45987,18.6857
45988,18.6613
45989,18.6503
45990,18.6929
45991,18.7814
45992,18.8036
45993,18.6495
45994,18.6952
45995,18.8176
45996,18.6939
45997,18.7535
45998,18.8552
45999,18.7253
46000,18.715
46001,18.7753
46002,18.7155
46003,18.751
46004,18.891
46005,18.7192
46006,18.6644
46007,18.7002
46008,18.7448
46009,18.7998
46010,18.7687
46011,18.7449
46012,18.7531
46013,18.7043
46014,18.7274
46015,18.7349
46016,18.7182
46017,18.7327
46018,18.817
46019,18.6575
46020,18.7477
46021,18.8477
46022,18.8372
46023,18.7045
46024,18.713
46025,18.6404
46026,18.8256
46027,18.6786
46028,18.6842
46029,18.8512
46030,18.7133
46031,18.858
46032,18.7582
46033,18.6603
46034,18.7209
46035,18.7646
46036,18.7691
46037,18.7657
46038,18.668
46039,18.8522
46040,18.7469
46041,18.6773
46042,18.8038
46043,18.7277
46044,18.7336
46045,18.7609
46046,18.7277
46047,18.7465
46048,18.9021
46049,18.6769
46050,18.6995
46051,18.7914
46052,18.8439
46053,18.6575
46054,18.713
46055,18.7236
46056,18.7815
46057,18.7073
46058,18.6982
46059,18.7414
46060,18.7734
46061,18.7815
46062,18.7741
46063,18.6948
46064,18.7604
46065,18.764
46066,18.7544
46067,18.6844
46068,18.7155
46069,18.7237
46070,18.7956
46071,18.7621
46072,18.8073
46073,18.8732
46074,18.8555
46075,18.7959
46076,18.7257
46077,18.659
46078,18.7802
46079,18.7367
46080,18.6893
46081,18.817
46082,18.8554
46083,18.7362
46084,18.7567
46085,18.7736
46086,18.7933
46087,18.6876
46088,18.7952
46089,18.8113
46090,18.6942
46091,18.74
46092,18.7154
46093,18.8568
46094,18.7703
46095,18.7427
46096,18.7639
46097,18.6802
46098,18.6241
46099,18.6415
46100,18.6722
46101,18.7772
46102,18.5615
46103,18.7483
46104,18.7939
46105,18.7619
46106,18.8022
46107,18.7882
46108,18.6663
46109,18.6838
46110,18.9371
46111,18.7914
46112,18.6796
46113,18.7682
46114,18.6898
46115,18.8123
46116,18.7919
46117,18.6656
46118,18.8193
46119,18.7209
46120,18.6854
46121,18.8176
46122,18.7179
46123,18.8162
46124,18.7548
46125,18.7591
46126,18.831
46127,18.7669
46128,18.6749
46129,18.6984
46130,18.6976
46131,18.7172
46132,18.8233
46133,18.7792
46134,18.7553
46135,18.727
46136,18.7114
46137,18.8189
46138,18.7672
46139,18.8418
46140,18.6885
46141,18.761
46142,18.6361
46143,18.7636
46144,18.7747
46145,18.7761
46146,18.7224
46147,18.7988
46148,18.7186
46149,18.8311
46150,18.8355
46151,18.7496
46152,18.7817
46153,18.7458
46154,18.7724
46155,18.7813
46156,18.8261
46157,18.712
46158,18.7279
46159,18.666
46160,18.8505
46161,18.6326
46162,18.7575
46163,18.6726
46164,18.7648
46165,18.8548
46166,18.6549
46167,18.6715
46168,18.8227
46169,18.7242
46170,18.7558
46171,18.6018
46172,18.6616
46173,18.7195
46174,18.7373
46175,18.8107
46176,18.8073
46177,18.6775
46178,18.8248
46179,18.8168
46180,18.726
46181,18.7714
46182,18.7256
46183,18.6912
46184,18.7319
46185,18.834
46186,18.7769
46187,18.6671
46188,18.7089
46189,18.6842
46190,18.7253
46191,18.7379
46192,18.8048
46193,18.7057
46194,18.7091
46195,18.7329
46196,18.7136
46197,18.6491
46198,18.687
46199,18.7679
46200,18.8118
46201,18.7847
46202,18.7103
46203,18.6474
46204,18.6997
46205,18.7523
46206,18.6749
46207,18.6667
46208,18.6807
46209,18.6969
46210,18.7712
46211,18.7566
46212,18.7058
46213,18.6993
46214,18.6851
46215,18.8915
46216,18.7814
46217,18.8087
46218,18.7144
46219,18.7006
46220,18.683
46221,18.5939
46222,18.7182
46223,18.7365
46224,18.7847
46225,18.7763
46226,18.7392
46227,18.7514
46228,18.7325
46229,18.6982
46230,18.753
46231,18.6561
46232,18.6789
46233,18.8224
46234,18.8599
46235,18.7118
46236,18.8419
46237,18.7936
46238,18.7125
46239,18.8484
46240,18.7084
46241,18.8185
46242,18.8086
46243,18.669
46244,18.6122
46245,18.6672
46246,18.7638
46247,18.6914
46248,18.7206
46249,18.6998
46250,18.7301
46251,18.791
46252,18.7065
46253,18.7069
46254,18.6701
46255,18.7288
46256,18.844
46257,18.7326
46258,18.7155
46259,18.7228
46260,18.7426
46261,18.6474
46262,18.7664
46263,18.9334
46264,18.8029
46265,18.7641
46266,18.6528
46267,18.792
46268,18.7082
46269,18.6896
46270,18.6879
46271,18.7887
46272,18.8174
46273,18.6216
46274,18.7941
46275,18.6712
46276,18.7909
46277,18.7373
46278,18.768
46279,18.6462
46280,18.7016
46281,18.7989
46282,18.8271
46283,18.7589
46284,18.7707
46285,18.6217
46286,18.8131
46287,18.7244
46288,18.7389
46289,18.8044
46290,18.6464
46291,18.8183
46292,18.7361
46293,18.7975
46294,18.7263
46295,18.7088
46296,18.6709
46297,18.6716
46298,18.6804
46299,18.7155
46300,18.7744
46301,18.7408
46302,18.6592
46303,18.6657
46304,18.7105
46305,18.8282
46306,18.7618
46307,18.6716
46308,18.6909
46309,18.7505
46310,18.8271
46311,18.6459
46312,18.7459
46313,18.8737
46314,18.7671
46315,18.7125
46316,18.6656
46317,18.6607
46318,18.7818
46319,18.8043
46320,18.7308
46321,18.7134
46322,18.7378
46323,18.7995
46324,18.7277
46325,18.6886
46326,18.6849
46327,18.7158
46328,18.8007
46329,18.7099
46330,18.776
46331,18.7891
46332,18.7474
46333,18.7525
46334,18.6912
46335,18.8163
46336,18.7771
